5815;null;null;;False;0;1300.482
3;null;null;;False;0;1300.482
7;null;null;;False;0;1300.482
11;null;null;;False;0;1300.482
17;null;null;;False;0;1300.482
21;null;null;;False;0;1300.482
25;null;null;;False;0;1300.482
30;null;null;;False;0;1300.482
36;null;null;;False;0;1300.482
40;null;null;;False;0;1300.482
48;null;null;;False;0;1300.482
55;null;null;;False;0;1300.482
63;null;null;;False;0;1300.482
71;null;null;;False;0;1300.482
81;null;null;;False;0;1300.482
86;null;null;;False;0;1300.482
90;null;null;;False;0;1300.482
95;null;null;;False;0;1300.482
100;null;null;;False;0;1300.482
104;null;null;;False;0;1300.482
108;null;null;;False;0;1300.482
113;null;null;;False;0;1300.482
117;null;null;;False;0;1298.313
123;null;null;;False;0;1298.313
126;null;null;;False;0;1296.145
133;null;null;;False;0;1296.145
136;null;null;;False;0;1296.145
140;null;null;;False;0;1296.145
144;null;null;;False;0;1296.145
148;null;null;;False;0;1296.145
152;null;null;;False;0;1296.145
156;null;null;;False;0;1296.145
160;null;null;;False;0;1296.145
164;null;null;;False;0;1296.145
168;null;null;;False;0;1296.145
171;null;null;;False;0;1296.145
176;null;null;;False;0;1289.638
180;null;null;;False;0;1289.638
184;null;null;;False;0;1289.638
188;null;null;;False;0;1287.47
193;null;null;;False;0;1287.47
197;null;null;;False;0;1278.795
203;null;null;;False;0;1278.795
207;null;null;;False;0;1261.446
211;null;null;;False;0;1248.434
216;null;null;;False;0;1248.434
220;null;null;;False;0;1222.41
226;null;null;;False;0;1222.41
229;null;null;;False;0;1198.554
233;null;null;;False;0;1198.554
238;null;null;;False;0;1176.867
243;null;null;;False;0;1176.867
246;null;null;;False;0;1146.506
252;null;null;;False;0;1120.482
257;null;null;;False;0;1120.482
260;null;null;;False;0;1090.12
266;null;null;;False;0;1090.12
269;null;null;;False;0;1064.096
274;null;null;;False;0;1064.096
277;null;null;;False;0;1053.253
284;null;null;;False;0;1040.241
290;null;null;;False;0;1040.241
293;null;null;;False;0;1020.723
299;null;null;;False;0;1020.723
