5594;null;null;;False;0;1280.964
6;null;null;;False;0;1280.964
14;null;null;;False;0;1280.964
21;null;null;;False;0;1280.964
30;null;null;;False;0;1280.964
39;null;null;;False;0;1280.964
49;null;null;;False;0;1280.964
55;null;null;;False;0;1280.964
61;null;null;;False;0;1280.964
66;null;null;;False;0;1280.964
71;null;null;;False;0;1280.964
77;null;null;;False;0;1280.964
82;null;null;;False;0;1280.964
95;null;null;;False;0;1280.964
100;null;null;;False;0;1280.964
104;null;null;;False;0;1280.964
108;null;null;;False;0;1280.964
113;null;null;;False;0;1280.964
119;null;null;;False;0;1280.964
125;null;null;;False;0;1280.964
131;null;null;;False;0;1280.964
135;null;null;;False;0;1280.964
140;null;null;;False;0;1280.964
144;null;null;;False;0;1280.964
149;null;null;;False;0;1280.964
152;null;null;;False;0;1280.964
156;null;null;;False;0;1280.964
160;null;null;;False;0;1280.964
166;null;null;;False;0;1280.964
170;null;null;;False;0;1280.964
175;null;null;;False;0;1276.626
180;null;null;;False;0;1276.626
185;null;null;;False;0;1267.952
190;null;null;;False;0;1252.771
198;null;null;;False;0;1244.096
205;null;null;;False;0;1233.253
210;null;null;;False;0;1233.253
215;null;null;;False;0;1215.904
221;null;null;;False;0;1196.385
227;null;null;;False;0;1196.385
232;null;null;;False;0;1181.205
238;null;null;;False;0;1172.53
243;null;null;;False;0;1172.53
247;null;null;;False;0;1161.687
252;null;null;;False;0;1144.337
256;null;null;;False;0;1144.337
260;null;null;;False;0;1124.819
265;null;null;;False;0;1124.819
269;null;null;;False;0;1096.626
273;null;null;;False;0;1096.626
278;null;null;;False;0;1077.108
282;null;null;;False;0;1077.108
285;null;null;;False;0;1068.434
290;null;null;;False;0;1068.434
294;null;null;;False;0;1055.422
298;null;null;;False;0;1055.422
301;null;null;;False;0;1046.747
306;null;null;;False;0;1046.747
309;null;null;;False;0;1040.241
313;null;null;;False;0;1040.241
317;null;null;;False;0;1031.566
321;null;null;;False;0;1031.566
324;null;null;;False;0;1029.398
329;null;null;;False;0;1029.398
333;null;null;;False;0;1027.229
337;null;null;;False;0;1027.229
340;null;null;;False;0;1022.892
345;null;null;;False;0;1022.892
349;null;null;;False;0;1022.892
352;null;null;;False;0;1022.892
356;null;null;;False;0;1022.892
360;null;null;;False;0;1022.892
363;null;null;;False;0;1022.892
366;null;null;;False;0;1022.892
370;null;null;;False;0;1022.892
374;null;null;;False;0;1022.892
378;null;null;;False;0;1022.892
381;null;null;;False;0;1022.892
385;null;null;;False;0;1022.892
388;null;null;;False;0;1022.892
392;null;null;;False;0;1022.892
396;null;null;;False;0;1022.892
400;null;null;;False;0;1022.892
405;null;null;;False;0;1022.892
408;null;null;;False;0;1022.892
412;null;null;;False;0;1022.892
415;null;null;;False;0;1022.892
418;null;null;;False;0;1022.892
422;null;null;;False;0;1022.892
426;null;null;;False;0;1022.892
429;null;null;;False;0;1022.892
433;null;null;;False;0;1022.892
436;null;null;;False;0;1022.892
440;null;null;;False;0;1022.892
444;null;null;;False;0;1022.892
447;null;null;;False;0;1022.892
450;null;null;;False;0;1022.892
454;null;null;;False;0;1022.892
458;null;null;;False;0;1022.892
462;null;null;;False;0;1022.892
465;null;null;;False;0;1022.892
469;null;null;;False;0;1022.892
472;null;null;;False;0;1022.892
476;null;null;;False;0;1022.892
480;null;null;;False;0;1022.892
483;null;null;;False;0;1022.892
487;null;null;;False;0;1022.892
490;null;null;;False;0;1022.892
494;null;null;;False;1;1022.892
503;null;null;;False;1;1022.892
507;null;null;;False;1;1022.892
511;null;null;;False;1;1022.892
515;null;null;;False;1;1022.892
519;null;null;;False;1;1022.892
523;null;null;;False;1;1022.892
528;null;null;;False;1;1022.892
532;null;null;;False;1;1022.892
536;null;null;;False;1;1022.892
541;null;null;;False;1;1022.892
545;null;null;;False;1;1022.892
549;null;null;;False;1;1022.892
552;null;null;;False;1;1022.892
556;null;null;;False;1;1022.892
560;null;null;;False;1;1022.892
564;null;null;;False;1;1022.892
568;null;null;;False;1;1022.892
571;null;null;;False;1;1022.892
575;null;null;;False;1;1022.892
579;null;null;;False;1;1022.892
582;null;null;;False;1;1020.723
589;null;null;;False;1;1020.723
591;null;null;;False;1;1016.385
596;null;null;;False;1;1016.385
600;null;null;;False;1;1016.385
603;null;null;;False;1;1016.385
606;null;null;;False;1;1016.385
611;null;null;;False;1;1016.385
615;null;null;;False;1;1012.048
619;null;null;;False;1;1012.048
623;null;null;;False;1;1009.88
627;null;null;;False;1;1009.88
631;null;null;;False;1;1009.88
634;null;null;;False;1;1009.88
638;null;null;;False;1;1009.88
642;null;null;;False;1;1009.88
646;null;null;;False;1;1009.88
650;null;null;;False;1;1009.88
653;null;null;;False;1;1009.88
656;null;null;;False;1;1009.88
660;null;null;;False;1;1009.88
664;null;null;;False;1;1009.88
668;null;null;;False;1;1009.88
671;null;null;;False;1;1009.88
675;null;null;;False;1;1009.88
679;null;null;;False;1;1009.88
684;null;null;;False;1;1009.88
688;null;null;;False;1;1009.88
696;null;null;;False;1;1009.88
701;null;null;;False;1;1009.88
705;null;null;;False;1;1009.88
710;null;null;;False;1;1009.88
716;null;null;;False;1;1009.88
719;null;null;;False;1;1009.88
723;null;null;;False;1;1009.88
728;null;null;;False;1;1009.88
731;null;null;;False;1;1009.88
735;null;null;;False;1;1009.88
743;null;null;;False;1;1009.88
745;null;null;;False;1;1009.88
749;null;null;;False;1;1009.88
753;null;null;;False;1;1009.88
756;null;null;;False;1;1009.88
760;null;null;;False;1;1009.88
764;null;null;;False;1;1009.88
768;null;null;;False;1;1009.88
771;null;null;;False;1;1009.88
775;null;null;;False;1;1009.88
779;null;null;;False;1;1009.88
782;null;null;;False;1;1009.88
786;null;null;;False;1;1009.88
790;null;null;;False;1;1009.88
794;null;null;;False;1;1009.88
798;null;null;;False;1;1009.88
801;null;null;;False;1;1009.88
805;null;null;;False;1;1009.88
809;null;null;;False;1;1009.88
813;null;null;;False;1;1009.88
816;null;null;;False;1;1009.88
820;null;null;;False;1;1009.88
823;null;null;;False;1;1009.88
828;null;null;;False;1;1009.88
831;null;null;;False;1;1009.88
835;null;null;;False;1;1009.88
839;null;null;;False;1;1009.88
842;null;null;;False;1;1009.88
846;null;null;;False;1;1009.88
849;null;null;;False;1;1009.88
853;null;null;;False;2;1009.88
862;null;null;;False;2;1009.88
865;null;null;;False;2;1009.88
868;null;null;;False;2;1009.88
873;null;null;;False;2;1009.88
877;null;null;;False;2;1009.88
880;null;null;;False;2;1009.88
884;null;null;;False;2;1009.88
888;null;null;;False;2;1009.88
896;null;null;;False;2;1009.88
903;null;null;;False;2;1009.88
906;null;null;;False;2;1009.88
912;null;null;;False;2;1009.88
919;null;null;;False;2;1014.217
924;null;null;;False;2;1014.217
929;null;null;;False;2;1014.217
933;null;null;;False;2;1018.554
939;null;null;;False;2;1018.554
942;null;null;;False;2;1018.554
949;null;null;;False;2;1025.06
954;null;null;;False;2;1025.06
956;null;null;;False;2;1031.566
963;null;null;;False;2;1031.566
966;null;null;;False;2;1031.566
970;null;null;;False;2;1031.566
975;null;null;;False;2;1031.566
979;null;null;;False;2;1031.566
984;null;null;;False;2;1031.566
988;null;null;;False;2;1031.566
994;null;null;;False;2;1031.566
998;null;null;;False;2;1031.566
1004;null;null;;False;2;1031.566
1009;null;null;;False;2;1031.566
1014;null;null;;False;2;1031.566
1020;null;null;;False;2;1031.566
1025;null;null;;False;2;1031.566
1030;null;null;;False;2;1031.566
1034;null;null;;False;2;1031.566
1040;null;null;;False;2;1031.566
1045;null;null;;False;2;1031.566
1049;null;null;;False;2;1031.566
1053;null;null;;False;2;1033.735
1060;null;null;;False;2;1033.735
1063;null;null;;False;2;1033.735
1067;null;null;;False;2;1033.735
1071;null;null;;False;2;1033.735
1075;null;null;;False;2;1033.735
1079;null;null;;False;2;1035.904
1084;null;null;;False;2;1035.904
1087;null;null;;False;2;1038.072
1092;null;null;;False;2;1038.072
1095;null;null;;False;2;1040.241
1099;null;null;;False;2;1040.241
1103;null;null;;False;2;1046.747
1109;null;null;;False;2;1053.253
1114;null;null;;False;2;1053.253
1117;null;null;;False;2;1053.253
1121;null;null;;False;2;1053.253
1125;null;null;;False;2;1057.59
1133;null;null;;False;2;1070.602
1139;null;null;;False;2;1070.602
1145;null;null;;False;2;1077.108
1148;null;null;;False;2;1077.108
1151;null;null;;False;2;1092.289
1157;null;null;;False;2;1092.289
1161;null;null;;False;2;1092.289
1164;null;null;;False;2;1092.289
1167;null;null;;False;2;1092.289
1171;null;null;;False;2;1092.289
1175;null;null;;False;2;1094.458
1181;null;null;;False;2;1094.458
1184;null;null;;False;2;1096.626
1190;null;null;;False;2;1096.626
1193;null;null;;False;2;1096.626
1196;null;null;;False;2;1096.626
1200;null;null;;False;2;1096.626
1204;null;null;;False;2;1096.626
1208;null;null;;False;2;1096.626
1212;null;null;;False;2;1096.626
1217;null;null;;False;2;1096.626
1223;null;null;;False;2;1096.626
1226;null;null;;False;2;1096.626
1230;null;null;;False;2;1096.626
1234;null;null;;False;2;1096.626
1237;null;null;;False;2;1096.626
1240;null;null;;False;2;1096.626
1244;null;null;;False;2;1096.626
1248;null;null;;False;2;1096.626
1252;null;null;;False;2;1096.626
1255;null;null;;False;2;1096.626
1260;null;null;;False;2;1096.626
1263;null;null;;False;2;1096.626
1267;null;null;;False;2;1096.626
