37855;null;null;False;46;False;6660
37860;null;null;False;46;False;6660
37865;null;null;False;46;False;6660
37871;null;null;False;46;False;6660
37875;null;null;False;46;False;6660
37880;null;null;False;46;False;6660
37885;null;null;False;46;False;6660
37890;null;null;False;46;False;6660
37895;null;null;False;46;False;6660
37901;null;null;False;46;False;6660
37905;null;null;False;46;False;6660
37911;null;null;False;46;False;6660
37918;null;null;False;46;False;6660
37921;null;null;False;46;False;6660
37928;null;null;False;46;False;6660
37932;null;null;False;46;False;6660
37937;null;null;False;46;False;6660
37942;null;null;False;46;False;6660
37948;null;null;False;46;False;6660
37954;null;null;False;46;False;6660
37961;null;null;False;46;False;6660
37965;null;null;False;46;False;6660
37970;null;null;False;46;False;6660
37974;null;null;False;46;False;6660
37979;null;null;False;46;False;6660
37984;null;null;False;46;False;6660
37988;null;null;False;46;False;6660
37993;null;null;False;46;False;6660
37997;null;null;False;46;False;6660
38002;null;null;False;46;False;6660
38007;null;null;False;46;False;6660
38011;null;null;False;46;False;6660
38016;null;null;False;46;False;6660
38020;null;null;False;46;False;6660
38024;null;null;False;46;False;6660
38028;null;null;False;46;False;6660
38033;null;null;False;46;False;6660
38038;null;null;False;46;False;6660
38041;null;null;False;46;False;6660
38045;null;null;False;46;False;6660
38049;null;null;False;46;False;6660
38053;null;null;False;46;False;6660
38057;null;null;False;46;False;6660
38062;null;null;False;46;False;6660
38066;null;null;False;46;False;6660
38071;null;null;False;46;False;6660
38074;null;null;False;46;False;6660
38078;null;null;False;46;False;6660
38084;null;null;False;46;False;6660
38087;null;null;False;46;False;6660
38091;null;null;False;46;False;6660
38095;null;null;False;46;False;6660
38100;null;null;False;46;False;6660
38104;null;null;False;46;False;6660
38107;null;null;False;46;False;6660
38111;null;null;False;46;False;6660
38116;null;null;False;46;False;6660
38121;null;null;False;46;False;6660
38124;null;null;False;46;False;6660
38128;null;null;False;46;False;6660
38133;null;null;False;46;False;6660
38136;null;null;False;46;False;6660
38140;null;null;False;46;False;6660
38145;null;null;False;46;False;6660
38149;null;null;False;46;False;6660
38153;null;null;False;46;False;6660
38157;null;null;False;46;False;6660
38162;null;null;False;46;False;6660
38166;null;null;False;46;False;6660
38170;null;null;False;46;False;6660
38174;null;null;False;46;False;6660
38178;null;null;False;46;False;6660
38183;null;null;False;46;False;6660
38187;null;null;False;46;False;6660
38191;null;null;False;46;False;6660
38195;null;null;False;46;False;6660
38199;null;null;False;46;False;6660
38203;null;null;False;46;False;6660
38207;null;null;False;46;False;6660
38213;null;null;False;46;False;6660
38216;null;null;False;46;False;6660
38220;null;null;False;46;False;6660
38225;null;null;False;46;False;6660
38228;null;null;False;46;False;6660
38234;null;null;False;46;False;6660
38237;null;null;False;46;False;6660
38243;null;null;False;46;False;6660
38246;null;null;False;46;False;6660
38251;null;null;False;46;False;6660
38255;null;null;False;46;False;6660
38260;null;null;False;46;False;6660
38265;null;null;False;46;False;6660
38268;null;null;False;46;False;6660
38274;null;null;False;46;False;6660
38277;null;null;False;46;False;6660
38282;null;null;False;46;False;6660
38285;null;null;False;46;False;6660
38291;null;null;False;46;False;6660
38294;null;null;False;46;False;6660
38300;null;null;False;46;False;6660
38303;null;null;False;46;False;6660
38308;null;null;False;46;False;6660
38312;null;null;False;46;False;6660
38317;null;null;False;46;False;6660
38322;null;null;False;46;False;6660
38325;null;null;False;46;False;6660
38330;null;null;False;46;False;6660
38334;null;null;False;46;False;6660
38340;null;null;False;46;False;6660
38343;null;null;False;46;False;6660
38348;null;null;False;46;False;6660
38352;null;null;False;46;False;6660
38356;null;null;False;46;False;6660
38360;null;null;False;46;False;6660
38364;null;null;False;46;False;6660
38372;null;null;False;46;False;6660
38375;null;null;False;46;False;6660
38381;null;null;False;46;False;6660
38389;null;null;False;46;False;6660
38392;null;null;False;46;False;6660
38397;null;null;False;46;False;6660
38403;null;null;False;46;False;6660
38408;null;null;False;46;False;6660
38415;null;null;False;46;False;6660
38418;null;null;False;46;False;6660
38423;null;null;False;46;False;6660
38427;null;null;False;46;False;6660
38432;null;null;False;46;False;6660
38436;null;null;False;46;False;6660
38440;null;null;False;46;False;6660
38444;null;null;False;46;False;6660
38448;null;null;False;46;False;6660
38452;null;null;False;46;False;6660
38456;null;null;False;46;False;6660
38460;null;null;False;46;False;6660
38464;null;null;False;46;False;6660
38468;null;null;False;46;False;6660
38472;null;null;False;46;False;6660
38476;null;null;False;46;False;6660
38481;null;null;False;46;False;6660
38485;null;null;False;46;False;6660
38489;null;null;False;46;False;6660
38493;null;null;False;46;False;6660
38499;null;null;False;46;False;6660
38502;null;null;False;46;False;6660
38506;null;null;False;46;False;6660
38510;null;null;False;46;False;6660
38515;null;null;False;46;False;6660
38519;null;null;False;46;False;6660
38523;null;null;False;46;False;6660
38527;null;null;False;46;False;6660
38532;null;null;False;46;False;6660
38536;null;null;False;46;False;6660
38541;null;null;False;46;False;6660
38544;null;null;False;46;False;6660
38549;null;null;False;46;False;6660
38553;null;null;False;46;False;6660
38557;null;null;False;46;False;6660
38560;null;null;False;46;False;6660
38565;null;null;False;46;False;6660
38569;null;null;False;46;False;6660
38573;null;null;False;46;False;6660
38585;null;null;False;46;True;38573
38590;null;null;False;46;True;38573
38593;null;null;False;46;True;38573
38599;null;null;False;46;True;38573
38605;null;null;False;46;True;38573
38609;null;null;False;46;True;38573
38614;null;null;False;46;True;38573
38620;null;null;False;46;True;38573
38624;null;null;False;46;True;38573
38628;null;null;False;46;True;38573
38634;null;null;False;46;True;38573
38637;null;null;False;46;True;38573
38642;null;null;False;46;True;38573
38645;null;null;False;46;True;38573
38651;null;null;False;46;True;38573
38654;null;null;False;46;True;38573
38659;null;null;False;46;True;38573
38661;null;null;False;46;True;38573
38669;null;null;False;46;True;38573
38673;null;null;False;46;True;38573
38676;null;null;False;46;True;38573
38682;null;null;False;46;True;38573
38685;null;null;False;46;True;38573
38689;null;null;False;46;True;38573
38693;null;null;False;46;True;38573
38698;null;null;False;46;True;38573
38702;null;null;False;46;True;38573
38708;null;null;False;46;True;38573
38712;null;null;False;46;True;38573
38720;null;null;False;46;True;38573
38724;null;null;False;46;True;38573
38727;null;null;False;46;True;38573
38732;null;null;False;46;True;38573
38736;null;null;False;46;True;38573
38739;null;null;False;46;True;38573
38742;null;null;False;46;True;38573
38746;null;null;False;46;True;38573
38751;null;null;False;46;True;38573
38754;null;null;False;46;True;38573
38758;null;null;False;46;True;38573
38762;null;null;False;46;True;38573
38767;null;null;False;46;True;38573
38773;null;null;False;46;True;38573
38776;null;null;False;46;True;38573
38780;null;null;False;46;True;38573
38784;null;null;False;46;True;38573
38788;null;null;False;46;True;38573
38792;null;null;False;46;True;38573
38796;null;null;False;46;True;38573
38801;null;null;False;46;True;38573
38804;null;null;False;46;True;38573
38808;null;null;False;46;True;38573
38812;null;null;False;46;True;38573
38816;null;null;False;46;True;38573
38820;null;null;False;46;True;38573
38824;null;null;False;46;True;38573
38828;null;null;False;46;True;38573
38832;null;null;False;46;True;38573
38836;null;null;False;46;True;38573
38840;null;null;False;46;True;38573
38844;null;null;False;46;True;38573
38850;null;null;False;46;True;38573
38853;null;null;False;46;True;38573
38860;null;null;False;46;True;38573
38864;null;null;False;46;True;38573
38869;null;null;False;46;True;38573
38876;null;null;False;46;True;38573
38879;null;null;False;46;True;38573
38885;null;null;False;46;True;38573
38891;null;null;False;46;True;38573
38895;null;null;False;46;True;38573
38901;null;null;False;46;True;38573
38907;null;null;False;46;True;38573
38915;null;null;False;46;True;38573
38918;null;null;False;46;True;38573
38924;null;null;False;46;True;38573
38927;null;null;False;46;True;38573
38932;null;null;False;46;True;38573
38936;null;null;False;46;True;38573
38941;null;null;False;46;True;38573
38947;null;null;False;46;True;38573
38951;null;null;False;46;True;38573
38959;null;null;False;46;True;38573
38965;null;null;False;46;True;38573
38971;null;null;False;46;True;38573
38974;null;null;False;46;True;38573
38982;null;null;False;46;True;38573
38987;null;null;False;46;True;38573
38991;null;null;False;46;True;38573
38997;null;null;False;46;True;38573
39002;null;null;False;46;True;38573
39006;null;null;False;46;True;38573
39011;null;null;False;46;True;38573
39015;null;null;False;46;True;38573
39020;null;null;False;46;True;38573
39024;null;null;False;46;True;38573
39028;null;null;False;46;True;38573
39033;null;null;False;46;True;38573
39037;null;null;False;46;True;38573
39041;null;null;False;46;True;38573
39045;null;null;False;46;True;38573
39050;null;null;False;46;True;38573
39054;null;null;False;46;True;38573
39058;null;null;False;46;True;38573
39061;null;null;False;46;True;38573
39066;null;null;False;46;True;38573
39070;null;null;False;46;True;38573
39074;null;null;False;46;True;38573
39077;null;null;False;46;True;38573
39082;null;null;False;46;True;38573
39086;null;null;False;46;True;38573
39089;null;null;False;46;True;38573
39093;null;null;False;46;True;38573
