list_array[task_number:patterncount],Screen_X,Screen_Y,,date,data_Length,player_name,total_distance,include_count
0,799.9999,450,,2022.8.1_15h27m3s,5195,n22m306,0,0
0,799.9999,450,,2022.8.1_15h26m37s,4226,n22m306,0,0
0,799.9999,450,,2022.8.1_15h26m4s,2489,n22m306,0,0
0;null;null;False;6;False;14714
16;null;null;False;0;False;14714
19;null;null;False;0;False;14714
24;null;null;False;0;False;14714
28;null;null;False;0;False;14714
33;null;null;False;0;False;14714
40;null;null;False;0;False;14714
43;null;null;False;0;False;14714
49;null;null;False;0;False;14714
53;null;null;False;0;False;14714
58;null;null;False;0;False;14714
64;null;null;False;0;False;14714
68;null;null;False;0;False;14714
72;null;null;False;0;False;14714
77;null;null;False;0;False;14714
82;null;null;False;0;False;14714
86;null;null;False;0;False;14714
91;null;null;False;0;False;14714
99;null;null;False;0;False;14714
105;null;null;False;0;False;14714
109;null;null;False;0;False;14714
113;null;null;False;0;False;14714
117;null;null;False;0;False;14714
121;null;null;False;0;False;14714
126;null;null;False;0;False;14714
131;null;null;False;0;False;14714
135;null;null;False;0;False;14714
139;null;null;False;0;False;14714
143;null;null;False;0;False;14714
147;null;null;False;0;False;14714
151;null;null;False;0;False;14714
156;null;null;False;0;False;14714
160;null;null;False;0;False;14714
164;null;null;False;0;False;14714
168;null;null;False;0;False;14714
173;null;null;False;0;False;14714
177;null;null;False;0;False;14714
181;null;null;False;0;False;14714
185;null;null;False;0;False;14714
189;null;null;False;0;False;14714
194;null;null;False;0;False;14714
198;null;null;False;0;False;14714
203;null;null;False;0;False;14714
207;null;null;False;0;False;14714
212;null;null;False;0;False;14714
216;null;null;False;0;False;14714
221;null;null;False;0;False;14714
225;null;null;False;0;False;14714
230;null;null;False;0;False;14714
235;null;null;False;0;False;14714
239;null;null;False;0;False;14714
243;null;null;False;0;False;14714
247;null;null;False;0;False;14714
251;null;null;False;0;False;14714
255;null;null;False;0;False;14714
260;null;null;False;0;False;14714
264;null;null;False;0;False;14714
268;null;null;False;0;False;14714
272;null;null;False;0;False;14714
276;null;null;False;0;False;14714
281;null;null;False;0;False;14714
285;null;null;False;0;False;14714
289;null;null;False;0;False;14714
294;null;null;False;0;False;14714
298;null;null;False;0;False;14714
302;null;null;False;0;False;14714
306;null;null;False;0;False;14714
310;null;null;False;0;False;14714
316;null;null;False;0;False;14714
320;null;null;False;0;False;14714
324;null;null;False;0;False;14714
329;null;null;False;0;False;14714
334;null;null;False;0;False;14714
338;null;null;False;0;False;14714
341;null;null;False;0;False;14714
346;null;null;False;0;False;14714
351;null;null;False;0;False;14714
355;null;null;False;0;False;14714
359;null;null;False;0;False;14714
364;null;null;False;0;False;14714
368;null;null;False;0;False;14714
372;null;null;False;0;False;14714
376;null;null;False;0;False;14714
381;null;null;False;0;False;14714
385;null;null;False;0;False;14714
389;null;null;False;0;False;14714
394;null;null;False;0;False;14714
398;null;null;False;0;False;14714
402;null;null;False;0;False;14714
406;null;null;False;0;False;14714
411;null;null;False;0;False;14714
416;null;null;False;0;False;14714
420;null;null;False;0;False;14714
424;null;null;False;0;False;14714
429;null;null;False;0;False;14714
433;null;null;False;0;False;14714
