list_array[task_number:patterncount],	Screen_X,	Screen_Y,		date,		data_Length	player_name	total_distance,	include_count
8828;null;null;;False;0
8848;null;null;;False;0
8852;null;null;;False;0
8857;null;null;;False;0
8862;null;null;;False;0
8866;null;null;;False;0
8870;null;null;;False;0
8875;null;null;;False;0
8883;null;null;;False;0
8889;null;null;;False;0
8898;null;null;;False;0
8902;null;null;;False;0
8906;null;null;;False;0
8912;null;null;;False;0
8916;null;null;;False;0
8920;null;null;;False;0
8925;null;null;;False;0
8933;null;null;;False;0
8938;null;null;;False;0
8942;null;null;;False;0
8948;null;null;;False;0
8951;null;null;;False;0
8955;null;null;;False;0
8960;null;null;;False;0
8964;null;null;;False;0
8968;null;null;;False;0
8972;null;null;;False;0
8979;null;null;;False;0
8983;null;null;;False;0
8988;null;null;;False;0
8995;null;null;;False;0
8998;null;null;;False;0
9002;null;null;;False;0
9006;null;null;;False;0
9011;null;null;;False;0
9015;null;null;;False;0
9018;null;null;;False;0
9022;null;null;;False;0
9027;null;null;;False;0
9031;null;null;;False;0
9037;null;null;;False;0
9040;null;null;;False;0
9047;null;null;;False;0
9052;null;null;;False;0
9055;null;null;;False;0
9061;null;null;;False;0
9064;null;null;;False;0
9070;null;null;;False;0
9073;null;null;;False;0
9079;null;null;;False;0
9085;null;null;;False;0
9088;null;null;;False;0
9093;null;null;;False;0
9099;null;null;;False;0
9102;null;null;;False;0
9105;null;null;;False;0
9111;null;null;;False;0
9115;null;null;;False;0
9119;null;null;;False;0
9125;null;null;;False;0
9128;null;null;;False;0
9133;null;null;;False;0
9136;null;null;;False;0
9142;null;null;;False;0
9145;null;null;;False;0
9150;null;null;;False;0
9154;null;null;;False;0
9160;null;null;;False;0
9165;null;null;;False;0
9167;null;null;;False;0
9173;null;null;;False;0
9177;null;null;;False;0
9183;null;null;;False;0
9190;null;null;;False;0
9192;null;null;;False;0
9197;null;null;;False;0
9203;null;null;;False;0
9206;null;null;;False;0
9212;null;null;;False;0
9215;null;null;;False;0
9219;null;null;;False;0
9223;null;null;;False;0
9228;null;null;;False;0
9232;null;null;;False;0
9236;null;null;;False;0
9240;null;null;;False;0
9245;null;null;;False;0
9249;null;null;;False;0
9253;null;null;;False;0
9258;null;null;;False;0
9263;null;null;;False;0
9266;null;null;;False;0
9270;null;null;;False;0
9273;null;null;;False;0
9278;null;null;;False;0
9282;null;null;;False;0
9285;null;null;;False;0
9289;null;null;;False;0
9294;null;null;;False;0
9298;null;null;;False;0
9302;null;null;;False;0
9306;null;null;;False;0
9311;null;null;;False;0
9314;null;null;;False;0
9318;null;null;;False;0
9322;null;null;;False;0
9326;null;null;;False;0
9333;null;null;;False;0
